PDB_File,Total_SASA,Radius_of_Gyration,Compactness,Contact_Order,SS_Helix,SS_Strand,SS_Coil
P_8431.pdb,38273.195,30.015542674609357,18.623684604338916,0.028477312436416283,0.3041144901610018,0.19141323792486584,0.5044722719141324
P_8432.pdb,38646.145,31.894286254096276,16.303860693330765,0.02749169435215947,0.3269230769230769,0.14807692307692308,0.525
P_8420.pdb,9311.295,18.15813935288454,8.04047139206512,0.15492546333601934,0.02054794520547945,0.5068493150684932,0.4726027397260274
P_8419.pdb,9326.474,18.20478830973238,8.019868043285491,0.1541348819327816,0.02054794520547945,0.5068493150684932,0.4726027397260274
P_8421.pdb,9323.621,18.187073533315395,8.027679644696805,0.154441982272361,0.02054794520547945,0.5068493150684932,0.4726027397260274
P_8438.pdb,12049.371,23.345775015720463,6.253808233039479,0.0406922475339943,0.541095890410959,0.0,0.4589041095890411
P_8488.pdb,75301.33,31.456022046336635,25.27338004878419,0.022045317480830533,0.14088050314465408,0.022641509433962263,0.8364779874213837
P_8521.pdb,14190.378,19.09992864045449,15.811577398271044,0.09433702803110007,0.36423841059602646,0.17880794701986755,0.45695364238410596
P_8522.pdb,15468.187,19.413273312598683,14.62916610851462,0.08647635252229259,0.3767605633802817,0.14788732394366197,0.4753521126760563
P_8456.pdb,28705.402,120.51683475606622,2.3565172498500657,0.008886358573232011,0.9859154929577465,0.0,0.014084507042253521
P_8490.pdb,28705.402,120.51683475606622,2.3565172498500657,0.008886358573232011,0.9859154929577465,0.0,0.014084507042253521
P_8523.pdb,16261.111,28.818854519106335,9.854659553234969,0.05809062519915875,0.4894366197183099,0.25704225352112675,0.2535211267605634
P_8541.pdb,41668.46,27.897978842595617,26.27430482099405,0.04382703600450798,0.3478854024556617,0.14597544338335608,0.5061391541609823
P_8542.pdb,17381.654,21.4341938385035,20.434638377357345,0.08376898900955172,0.4452054794520548,0.17579908675799086,0.3789954337899543
P_8546.pdb,28776.057,27.402341028329676,14.30534710865521,0.10112559875435323,0.21173469387755103,0.2653061224489796,0.5229591836734694
P_8534.pdb,28793.408,120.41309256622158,2.358547512960962,0.008810613904864083,0.9929577464788732,0.0,0.007042253521126761
P_8552.pdb,28260.748,120.24178725648385,2.361907673529576,0.008849392652209553,0.9859154929577465,0.0,0.014084507042253521
P_8524.pdb,16606.066,28.019250910923784,10.13588838983835,0.05998121358141312,0.4753521126760563,0.2605633802816901,0.2640845070422535
P_8547.pdb,21036.89,25.25875664039679,11.24362548969626,0.02050127636876262,0.6936619718309859,0.0,0.30633802816901406
P_8553.pdb,28369.36,120.2460226515503,2.3618244806564372,0.00885249770226296,0.9859154929577465,0.0,0.014084507042253521
P_8556.pdb,28490.049,120.267267832562,2.361407264987422,0.008837032797491665,0.9859154929577465,0.0,0.014084507042253521
P_8554.pdb,28235.688,120.13537177128599,2.363999842949501,0.0088339222614841,0.9859154929577465,0.0,0.014084507042253521
P_8555.pdb,28337.701,120.22411911544582,2.3622547795695437,0.008871007736560207,0.9823943661971831,0.0,0.017605633802816902
P_8576.pdb,40874.51,31.41245227912453,16.90412436703904,0.04875067186592175,0.2448210922787194,0.3013182674199623,0.4538606403013183
P_8557.pdb,10776.42,16.685908100515313,13.36457078971405,0.12961381197554592,0.2600896860986547,0.242152466367713,0.4977578475336323
P_8567.pdb,14282.115,38.35610525590549,5.813937533860163,0.07587831080427138,0.3452914798206278,0.336322869955157,0.3183856502242152
P_8587.pdb,20267.484,21.568917674037905,10.338951790261634,0.03078247463863929,0.36771300448430494,0.16591928251121077,0.4663677130044843
P_8586.pdb,24156.406,25.11199191158248,8.88021948976278,0.018721498731871455,0.2645739910313901,0.16591928251121077,0.5695067264573991
P_8588.pdb,20123.746,24.027137563505608,20.768183420979877,0.05665346440913323,0.33266533066132264,0.20240480961923848,0.4649298597194389
P_8593.pdb,28867.36,26.323987064676395,17.208639363292775,0.05925173893123412,0.20750551876379691,0.35320088300220753,0.4392935982339956
P_8625.pdb,10806.718,19.07618625475713,8.85921314370977,0.1301453563159249,0.3076923076923077,0.28994082840236685,0.40236686390532544
P_8628.pdb,12040.847,24.755911825756346,6.826652202896053,0.0501506261566678,0.5207100591715976,0.0650887573964497,0.41420118343195267
P_8602.pdb,9986.244,22.024449363268737,7.673290587770592,0.11906425619220362,0.24260355029585798,0.4437869822485207,0.3136094674556213
P_8590.pdb,10846.763,19.541779770281785,8.648137579413683,0.12468572209857882,0.14792899408284024,0.4437869822485207,0.40828402366863903
P_8649.pdb,15245.088,31.15414252258095,9.115962661920575,0.05712419974391805,0.5563380281690141,0.2676056338028169,0.176056338028169
P_8655.pdb,28723.377,120.61820729632666,2.3545367350908144,0.008867908153144217,0.9859154929577465,0.0,0.014084507042253521
P_8629.pdb,18747.479,28.099840166419586,10.10681905370377,0.02613183190797815,0.6795774647887324,0.03169014084507042,0.2887323943661972
P_8657.pdb,15930.273,28.157292045653893,10.086197193235977,0.04510768599326018,0.5669014084507042,0.2605633802816901,0.17253521126760563
P_8672.pdb,28578.373,120.50627520096513,2.3567237434430752,0.008871007736560207,0.9859154929577465,0.0,0.014084507042253521
P_8668.pdb,17999.225,35.90063946814323,7.910722600136692,0.05024399269178288,0.4753521126760563,0.2640845070422535,0.2605633802816901
P_8671.pdb,28705.402,120.51683475606622,2.3565172498500657,0.008886358573232011,0.9859154929577465,0.0,0.014084507042253521
P_8669.pdb,28373.55,120.33217710670024,2.360133480741175,0.0088416642840272,0.9894366197183099,0.0,0.01056338028169014
P_8674.pdb,28710.627,120.67764646795744,2.3533770197897272,0.008878689905483916,0.9859154929577465,0.0,0.014084507042253521
P_8673.pdb,28793.475,120.52383713090877,2.3563803373728396,0.008857107402121983,0.9894366197183099,0.0,0.01056338028169014
P_8675.pdb,28673.633,120.57999606357248,2.355282876690996,0.008878689905483916,0.9859154929577465,0.0,0.014084507042253521
P_8679.pdb,28711.389,120.61917135440494,2.354517916273419,0.008878689905483916,0.9859154929577465,0.0,0.014084507042253521
P_8704.pdb,28604.34,120.51212428202018,2.356609359365275,0.00888488362010232,0.9823943661971831,0.0,0.017605633802816902
P_8689.pdb,14675.824,23.822545883700204,11.921479819430957,0.05108023707858008,0.7253521126760564,0.06338028169014084,0.2112676056338028
P_8688.pdb,17160.006,47.45994829449089,5.983993034247921,0.04904848082910873,0.5035211267605634,0.24647887323943662,0.25
P_8699.pdb,22163.842,28.13050686517681,10.095801023463535,0.02213750989754541,0.7147887323943662,0.0,0.2852112676056338
P_8706.pdb,40182.78,30.59448092093671,17.02921521520126,0.04858664167518523,0.2456813819577735,0.30134357005758156,0.45297504798464494
P_8705.pdb,17687.732,34.35402266585581,8.266863032673765,0.04613785072640568,0.6267605633802817,0.09507042253521127,0.27816901408450706
P_8710.pdb,28763.855,120.6363370149095,2.3541828857494265,0.008867908153144217,0.9859154929577465,0.0,0.014084507042253521
P_8725.pdb,28425.121,120.52972402775937,2.3562652473558434,0.008826166548361788,0.9894366197183099,0.0,0.01056338028169014
P_8709.pdb,28723.377,120.61820729632666,2.3545367350908144,0.008867908153144217,0.9859154929577465,0.0,0.014084507042253521
P_8730.pdb,29112.36,120.65777361613605,2.353764631059126,0.008875593048174712,0.9894366197183099,0.0,0.01056338028169014
P_8726.pdb,28474.201,120.14608615753966,2.363789026199401,0.008849392652209553,0.9859154929577465,0.0,0.014084507042253521
P_8733.pdb,15548.251,31.358409770014852,9.056581697952137,0.05257057810782219,0.5669014084507042,0.2640845070422535,0.16901408450704225
P_8727.pdb,28532.52,120.16982637935914,2.3633220464466027,0.008864808569728228,0.9894366197183099,0.0,0.01056338028169014
P_8739.pdb,29121.475,27.477605797504197,16.52254579040642,0.059414887608720206,0.18502202643171806,0.35462555066079293,0.460352422907489
P_8778.pdb,16492.34,38.2952508041132,7.416063194172794,0.06931210601868226,0.4823943661971831,0.2711267605633803,0.24647887323943662
P_8735.pdb,14397.428,27.523191230297993,10.31857089621817,0.0885257195345989,0.426056338028169,0.18309859154929578,0.3908450704225352
P_8736.pdb,16119.609,29.00132963047443,9.792654461662146,0.05587472201630838,0.5105633802816901,0.2640845070422535,0.22535211267605634
P_8774.pdb,28843.06,120.57197291978859,2.3554396027751254,0.008871007736560207,0.9859154929577465,0.0,0.014084507042253521
P_8833.pdb,27004.123,25.884676621516277,21.711687119662347,0.06030974493781542,0.30604982206405695,0.25622775800711745,0.4377224199288256
P_8836 (1).pdb,18055.451,45.39487560905933,6.256212759471091,0.04813357267789745,0.4859154929577465,0.2535211267605634,0.2605633802816901
P_8836.pdb,18055.451,45.39487560905933,6.256212759471091,0.04813357267789745,0.4859154929577465,0.2535211267605634,0.2605633802816901
P_8798.pdb,28705.402,120.51683475606622,2.3565172498500657,0.008886358573232011,0.9859154929577465,0.0,0.014084507042253521
P_8799.pdb,17079.92,30.995086115839044,9.162742730850841,0.04916702120513222,0.6267605633802817,0.10211267605633803,0.2711267605633803
P_8835.pdb,18086.756,45.529546536589145,6.237707633915651,0.049174852878513926,0.4823943661971831,0.24295774647887325,0.2746478873239437
P_8837.pdb,16449.484,20.644407867143673,15.500565676639805,0.0876280409731114,0.346875,0.15625,0.496875
P_8840.pdb,17125.096,21.328982690892442,20.347899676683582,0.08401291350600107,0.44930875576036866,0.17972350230414746,0.3709677419354839
P_8862.pdb,17553.598,48.04780135757986,5.910780347396627,0.04922806067172265,0.528169014084507,0.25,0.22183098591549297
P_8876.pdb,28300.732,120.45110553823095,2.357803182718476,0.0088339222614841,0.9894366197183099,0.0,0.01056338028169014
P_8877.pdb,28814.014,120.53729985366124,2.356117154978511,0.008871007736560207,0.9859154929577465,0.0,0.014084507042253521
P_8851.pdb,29040.338,120.93849986059166,2.3483009986676926,0.0088339222614841,0.9894366197183099,0.0,0.01056338028169014
P_8879.pdb,28794.988,120.6067973322962,2.3547594852180875,0.008878689905483916,0.9894366197183099,0.0,0.01056338028169014
P_8881.pdb,28190.127,120.70811352236765,2.3527830210632343,0.008802816901408451,0.9894366197183099,0.0,0.01056338028169014
P_8878.pdb,28775.36,120.81739338222562,2.350654918547361,0.0088416642840272,0.9859154929577465,0.0,0.014084507042253521
P_8880.pdb,28546.06,121.00913263265703,2.346930300394172,0.0088339222614841,0.9894366197183099,0.0,0.01056338028169014
P_8884.pdb,28316.379,120.24792365062446,2.3617871425801136,0.008826166548361788,0.9859154929577465,0.0,0.014084507042253521
P_8883.pdb,28180.074,120.39332195487492,2.358934826189505,0.008826166548361788,0.9894366197183099,0.0,0.01056338028169014
P_8885.pdb,28185.787,120.49863303671466,2.356873209619467,0.0088339222614841,0.9894366197183099,0.0,0.01056338028169014
P_8882.pdb,28384.12,120.82006219911855,2.3506029944923497,0.008826166548361788,0.9859154929577465,0.0,0.014084507042253521
P_8890.pdb,29026.91,121.9252174598953,2.3539018914967493,0.008727596979237603,0.9790940766550522,0.0,0.020905923344947737
P_8897.pdb,20263.115,29.7470635258861,9.64801113058607,0.026349450727540025,0.7770034843205574,0.0,0.2229965156794425
P_8889.pdb,15230.054,22.232305700355695,12.90914239252334,0.04914725838987713,0.7142857142857143,0.020905923344947737,0.26480836236933797
P_8893.pdb,28776.195,121.3701835318623,2.364666441528914,0.008751882902484671,0.9860627177700348,0.0,0.013937282229965157
P_8907.pdb,28726.514,120.89486186621863,2.3491486372205985,0.00885249770226296,0.9859154929577465,0.0,0.014084507042253521
P_8917.pdb,16233.357,28.58842656655183,9.934089913583321,0.057705302278438245,0.5105633802816901,0.25704225352112675,0.2323943661971831
P_8900.pdb,28611.834,120.63799904085364,2.3541504522453525,0.00886020971644847,0.9859154929577465,0.0,0.014084507042253521
P_8902.pdb,15356.939,24.344915103913035,11.665680442416157,0.038430187423755126,0.7183098591549296,0.02112676056338028,0.2605633802816901
P_8918.pdb,14071.012,19.02884886501649,15.870639477052691,0.09436322124094697,0.3609271523178808,0.17880794701986755,0.4602649006622517
P_8920.pdb,9853.826,18.651432808031313,8.417583872290805,0.13926641774654075,0.08280254777070063,0.4840764331210191,0.43312101910828027
P_8932.pdb,9212.338,15.396603119783228,10.197054426782577,0.12283291854726452,0.2929936305732484,0.4140127388535032,0.2929936305732484
P_8933.pdb,9275.488,18.861723692936984,8.32373554802898,0.06131787944910201,0.535031847133758,0.01910828025477707,0.445859872611465
P_8934.pdb,10221.723,17.60156389737929,8.919661963865373,0.049676045655173674,0.6751592356687898,0.0,0.3248407643312102
P_8946.pdb,81527.59,31.68675834598634,26.761967593552004,0.032491404296431006,0.12617924528301888,0.0023584905660377358,0.8714622641509434
P_8999.pdb,13983.924,19.065882970697594,15.892261610211365,0.09457413631271384,0.3795379537953795,0.18151815181518152,0.4389438943894389
P_8945.pdb,28578.656,120.65724310541918,2.353774980188027,0.00886020971644847,0.9859154929577465,0.0,0.014084507042253521
P_9029.pdb,28560.318,120.6563622753408,2.3537921634990537,0.00886020971644847,0.9859154929577465,0.0,0.014084507042253521
P_9025.pdb,28542.828,120.41313672513958,2.358546648014586,0.0088416642840272,0.9859154929577465,0.0,0.014084507042253521
P_8974.pdb,16035.667,30.878039901363913,9.197474998646383,0.04771397616468039,0.5563380281690141,0.25704225352112675,0.18661971830985916
P_9097.pdb,17239.092,21.36341327677977,20.221487755870342,0.08292871529276363,0.44675925925925924,0.1712962962962963,0.3819444444444444
P_9098.pdb,17009.984,21.361564090332603,20.223238250400684,0.08306258891606323,0.44675925925925924,0.17592592592592593,0.3773148148148148
P_9099.pdb,14375.988,19.072555849967486,15.939132772313693,0.09361167784770731,0.3618421052631579,0.17763157894736842,0.4605263157894737
P_9100.pdb,14344.179,19.54886002276519,15.601932779958474,0.09321912461369007,0.39344262295081966,0.18032786885245902,0.4262295081967213
P_9046.pdb,9808.421,16.155509598992857,11.946388866126,0.0740176199928337,0.6321243523316062,0.031088082901554404,0.33678756476683935
P_9102.pdb,10826.305,23.041251457448308,8.376281138914045,0.09940531004870688,0.31088082901554404,0.38860103626943004,0.3005181347150259
P_9101.pdb,10730.529,22.940394747271714,8.413107190448558,0.10106927164119996,0.3160621761658031,0.38860103626943004,0.29533678756476683
P_9075.pdb,11055.746,17.455195642948166,11.056879793723269,0.07907568991720407,0.616580310880829,0.10362694300518134,0.27979274611398963
P_9158.pdb,78736.61,32.05434822081952,24.770430349424217,0.017630724408970896,0.1624685138539043,0.0,0.8375314861460957
P_9171.pdb,28588.473,120.69918452322196,2.352957073586191,0.00886020971644847,0.9859154929577465,0.0,0.014084507042253521
P_9142.pdb,28702.355,120.39614512006563,2.3588795116054557,0.008871007736560207,0.9859154929577465,0.0,0.014084507042253521
P_9103.pdb,16661.861,28.773229738745428,9.870285768356812,0.05879028904692348,0.4823943661971831,0.2640845070422535,0.2535211267605634
P_9112.pdb,29000.672,120.02067694567813,2.3662589416033675,0.008894013775365096,0.9894366197183099,0.0,0.01056338028169014
P_9198.pdb,28600.207,26.473497154543118,17.11145291290919,0.0723014739376251,0.1368653421633554,0.32671081677704195,0.5364238410596026
P_9199.pdb,28668.879,26.4226353578469,17.144391309380488,0.07226561895296744,0.1368653421633554,0.32671081677704195,0.5364238410596026
P_9243.pdb,40844.402,31.326450879875946,17.01437555259087,0.04774599263132208,0.2401500938086304,0.2964352720450281,0.4634146341463415
P_9248.pdb,50792.457,33.939949703607425,17.766673352963398,0.03743972852378194,0.24543946932006633,0.25538971807628524,0.49917081260364843
P_9249.pdb,47823.84,33.2763777568895,17.429781697916848,0.0385789766407119,0.2706896551724138,0.27241379310344827,0.45689655172413796
P_9250.pdb,50522.57,34.296888412613534,17.202726757655743,0.038012475889522716,0.22542372881355932,0.26440677966101694,0.5101694915254237
P_9251.pdb,54200.133,34.50327226435959,18.462017026077667,0.03343277702792727,0.29356357927786497,0.2543171114599686,0.4521193092621664
P_9252.pdb,50695.223,33.39404759785702,18.117001187925013,0.03749072486758949,0.2859504132231405,0.2578512396694215,0.456198347107438
P_9259.pdb,25023.062,25.349150813720623,16.805296679580323,0.07221050035622294,0.22065727699530516,0.36619718309859156,0.4131455399061033
P_9177.pdb,10979.205,19.24557551854755,10.028278957623273,0.09467577849310588,0.38341968911917096,0.3471502590673575,0.2694300518134715
P_9262.pdb,11408.499,20.870177898814582,9.247645177522053,0.08901450892215328,0.38341968911917096,0.3471502590673575,0.2694300518134715
P_9266.pdb,9720.609,16.17833874770699,11.929531394399472,0.07989266808503472,0.6373056994818653,0.04145077720207254,0.32124352331606215
P_9227.pdb,11226.029,21.256672616764813,9.079501927680997,0.08913294200678223,0.38341968911917096,0.34196891191709844,0.27461139896373055
P_9280.pdb,17506.512,21.279721955834372,20.91192737027243,0.08220577329396785,0.42921348314606744,0.18202247191011237,0.3887640449438202
P_9281.pdb,18232.445,21.06969591926451,20.455919328476245,0.07952477187574299,0.4431554524361949,0.16241299303944315,0.39443155452436196
P_9291.pdb,25359.62,24.47661374195839,19.44713451861315,0.04594004048118587,0.2920168067226891,0.16176470588235295,0.5462184873949579
P_9310.pdb,25286.094,25.775577292676143,22.46312443075782,0.04984473856121417,0.3126079447322971,0.19170984455958548,0.49568221070811747
P_9319.pdb,17112.283,20.651271314150858,16.124915262326663,0.05693484181856275,0.44144144144144143,0.15015015015015015,0.4084084084084084
P_9320.pdb,22697.748,23.01571089571478,16.771152616097037,0.07162282082844303,0.29015544041450775,0.13471502590673576,0.5751295336787565
P_9326.pdb,31899.918,25.871640073883672,19.094266872499983,0.031961168779985734,0.1214574898785425,0.4230769230769231,0.45546558704453444
P_9305.pdb,9805.676,18.507694399030147,8.86117938107915,0.13376524390243902,0.18292682926829268,0.4268292682926829,0.3902439024390244
P_9267.pdb,9743.126,15.813028967567826,10.371194559648274,0.1183361261093527,0.25609756097560976,0.40853658536585363,0.3353658536585366
P_9328.pdb,9968.468,16.89475322506905,9.707155695926403,0.07502578777493095,0.42073170731707316,0.2865853658536585,0.2926829268292683
P_9299.pdb,11126.948,16.029423811051522,10.231184971660044,0.10368944944202294,0.0,0.3475609756097561,0.6524390243902439
P_9372.pdb,16469.967,20.655857966508115,15.491973294881063,0.08726532413350449,0.35,0.15625,0.49375
P_9364.pdb,16006.345,32.285118348128066,8.796622547194927,0.05691959565199002,0.5669014084507042,0.2323943661971831,0.2007042253521127
P_9359.pdb,16900.26,24.998471804006194,11.360694454710101,0.07194668385406211,0.08450704225352113,0.4788732394366197,0.43661971830985913
P_9354.pdb,29005.604,121.04266317802242,2.346280167202778,0.008795006061211993,0.9929577464788732,0.0,0.007042253521126761
P_9377.pdb,17204.02,38.182094030466175,7.438041501165214,0.06139210653328068,0.4788732394366197,0.27816901408450706,0.24295774647887325
P_9404.pdb,11381.337,16.383588751447178,12.51252110328344,0.11423583792289536,0.1024390243902439,0.36097560975609755,0.5365853658536586
P_9458.pdb,12516.696,29.001871781414255,7.06850928605834,0.08888014686598479,0.33658536585365856,0.3463414634146341,0.3170731707317073
P_9428.pdb,16665.74,27.541887775243158,7.443208020921149,0.08639265644767424,0.12682926829268293,0.2,0.6731707317073171
P_9413.pdb,13037.411,31.3426959909558,6.540598806789132,0.07806987475280158,0.3853658536585366,0.2,0.4146341463414634
P_9499.pdb,27042.652,25.84945093535125,21.818645255195097,0.05924416658726727,0.3280141843971631,0.2553191489361702,0.4166666666666667
P_9482.pdb,9932.135,18.623036581358946,8.430418923042437,0.13940120389164976,0.08280254777070063,0.4840764331210191,0.43312101910828027
P_9478.pdb,8994.033,20.369761200545284,7.7075032178480924,0.13889540730807912,0.1910828025477707,0.4713375796178344,0.3375796178343949
P_9483.pdb,9846.04,18.41561241030709,8.525374910265171,0.14081454660781775,0.08917197452229299,0.47770700636942676,0.43312101910828027
P_9552.pdb,11636.732,23.54878938276846,6.667009392630724,0.061719251468918185,0.47770700636942676,0.0,0.5222929936305732
P_9586.pdb,11568.368,25.77889912818334,6.478166471330175,0.050595903628427794,0.5748502994011976,0.03592814371257485,0.38922155688622756
P_9587.pdb,11885.023,24.58279542806823,6.793368983957055,0.049649272882805816,0.5449101796407185,0.05389221556886228,0.40119760479041916
P_9567.pdb,10093.036,21.219428596462947,7.870145948597179,0.11551165185552462,0.40119760479041916,0.17365269461077845,0.4251497005988024
P_9588.pdb,11934.777,23.89756720654644,6.988159027093453,0.05239520958083832,0.5449101796407185,0.05389221556886228,0.40119760479041916
P_9760.pdb,10175.787,20.04378860155295,8.631102803917834,0.11360879183615215,0.3583815028901734,0.18497109826589594,0.45664739884393063
P_9693.pdb,10008.412,16.74261943295393,10.332911208594394,0.10695419092919253,0.3468208092485549,0.3872832369942196,0.2658959537572254
P_9731.pdb,9987.969,16.707366713742346,10.354713759751377,0.10820951097556651,0.3468208092485549,0.3872832369942196,0.2658959537572254
P_9762.pdb,11454.753,23.90828067794008,7.235986657945893,0.10316631374120071,0.4161849710982659,0.1791907514450867,0.4046242774566474
P_9834.pdb,28776.057,27.402341028329676,14.30534710865521,0.10112559875435323,0.21173469387755103,0.2653061224489796,0.5229591836734694
P_9817.pdb,21438.174,24.792348871016728,11.455146968023174,0.024887094304960194,0.5633802816901409,0.0,0.43661971830985913
P_9833.pdb,28130.188,120.15704685525617,2.3635734019171815,0.008826166548361788,0.9894366197183099,0.0,0.01056338028169014
P_9836.pdb,21036.89,25.25875664039679,11.24362548969626,0.02050127636876262,0.6936619718309859,0.0,0.30633802816901406
P_9808.pdb,17084.332,28.6045788698388,9.928480376946045,0.042557201947745954,0.40492957746478875,0.16901408450704225,0.426056338028169
P_9850.pdb,19589.668,21.730827130761362,20.707909427110415,0.06434273651890232,0.4711111111111111,0.17777777777777778,0.3511111111111111
P_9852.pdb,21748.377,22.57489766347991,20.686693997974572,0.0756459492995795,0.38329764453961457,0.16916488222698073,0.4475374732334047
P_9883.pdb,11545.18,16.92341639131078,10.754329728212959,0.10772660712636703,0.25274725274725274,0.3901098901098901,0.35714285714285715
P_9860.pdb,14579.093,24.377112725635577,7.466019542527868,0.029237023139462165,0.5,0.09340659340659341,0.4065934065934066
P_9837.pdb,15085.197,24.254073572262712,7.503894117322117,0.021430256859704712,0.5384615384615384,0.0,0.46153846153846156
P_9841.pdb,15188.287,24.02454763485796,7.575584887847402,0.018129336101686332,0.5384615384615384,0.0,0.46153846153846156
P_9886.pdb,27004.123,25.884676621516277,21.711687119662347,0.06030974493781542,0.30604982206405695,0.25622775800711745,0.4377224199288256
P_9920.pdb,15244.882,20.689460244414786,14.886806923015113,0.07354043492175788,0.3246753246753247,0.17207792207792208,0.5032467532467533
P_9921.pdb,52932.625,32.39789164605792,19.167913973672462,0.03546341518949873,0.20772946859903382,0.2528180354267311,0.5394524959742351
P_9925.pdb,9688.292,20.666030477049976,7.1615107780062965,0.06928211995779564,0.46621621621621623,0.013513513513513514,0.5202702702702703
P_9922.pdb,8713.602,18.243174773910326,8.112623040352368,0.07278191298809855,0.5675675675675675,0.013513513513513514,0.4189189189189189
P_9929.pdb,11081.12,21.302108336941345,6.947669106693245,0.056271114864864864,0.4864864864864865,0.05405405405405406,0.4594594594594595
P_9927.pdb,10022.795,19.33335909476434,7.6551622133827655,0.056670956670956674,0.5540540540540541,0.0,0.44594594594594594
P_9943.pdb,51034.812,32.28142306652646,18.74142904893626,0.035855910745111914,0.21818181818181817,0.25950413223140495,0.5223140495867769
P_9944.pdb,51034.812,32.28142306652646,18.74142904893626,0.035855910745111914,0.21818181818181817,0.25950413223140495,0.5223140495867769
P_9951.pdb,24156.406,25.11199191158248,8.88021948976278,0.018721498731871455,0.2645739910313901,0.16591928251121077,0.5695067264573991
P_9931.pdb,15134.844,24.80665455587189,8.989523335270313,0.03276230354642034,0.6098654708520179,0.04484304932735426,0.3452914798206278
P_9957.pdb,14577.879,23.96447588715835,9.305440312988326,0.028138271018323287,0.6636771300448431,0.0,0.336322869955157
P_9956.pdb,24156.406,25.11199191158248,8.88021948976278,0.018721498731871455,0.2645739910313901,0.16591928251121077,0.5695067264573991
P_9963.pdb,43349.945,41.452385208638006,17.031589290858975,0.027497315190058026,0.43342776203966005,0.20254957507082152,0.3640226628895184
P_9974.pdb,9654.699,18.87592927679464,8.105561202122773,0.05297753908981567,0.6078431372549019,0.0,0.39215686274509803
P_9971.pdb,10665.996,17.708286665534164,8.640022769553736,0.06111364442417794,0.43137254901960786,0.013071895424836602,0.5555555555555556
P_9962.pdb,12529.616,23.996631683865548,6.375894834560118,0.02599378549233901,0.7320261437908496,0.0,0.2679738562091503
P_9973.pdb,10624.346,20.61000968613299,7.423577297149104,0.05614311103341783,0.5816993464052288,0.013071895424836602,0.40522875816993464
P_9982.pdb,17455.242,21.30870240510241,20.88348654648459,0.08216513590377174,0.42921348314606744,0.18202247191011237,0.3887640449438202
P_9988.pdb,17381.654,21.4341938385035,20.434638377357345,0.08376898900955172,0.4452054794520548,0.17579908675799086,0.3789954337899543
P_9989.pdb,15605.228,23.210610675382362,11.37410832020907,0.0923132183908046,0.06439393939393939,0.3333333333333333,0.6022727272727273
P_9991.pdb,15076.135,23.207285376794353,11.375738080248773,0.09226952624839949,0.08333333333333333,0.3560606060606061,0.5606060606060606
P_9990.pdb,14812.882,23.6123987922805,11.180566715072946,0.09915626856803328,0.07575757575757576,0.3560606060606061,0.5681818181818182
P_9993.pdb,14816.6455,22.008392804394056,11.995423852453753,0.0996726232685671,0.05303030303030303,0.3522727272727273,0.5946969696969697
P_10003.pdb,40874.51,31.41245227912453,16.90412436703904,0.04875067186592175,0.2448210922787194,0.3013182674199623,0.4538606403013183
P_10010.pdb,54200.133,34.50327226435959,18.462017026077667,0.03343277702792727,0.29356357927786497,0.2543171114599686,0.4521193092621664
P_10011.pdb,49903.508,33.31823010221262,17.79806424833532,0.03715572776744967,0.2478920741989882,0.26644182124789206,0.4856661045531197
P_10012.pdb,50695.223,33.39404759785702,18.117001187925013,0.03749072486758949,0.2859504132231405,0.2578512396694215,0.456198347107438
P_10022.pdb,40844.402,31.326450879875946,17.01437555259087,0.04774599263132208,0.2401500938086304,0.2964352720450281,0.4634146341463415
P_10023.pdb,50792.457,33.939949703607425,17.766673352963398,0.03743972852378194,0.24543946932006633,0.25538971807628524,0.49917081260364843
P_10024.pdb,47823.84,33.2763777568895,17.429781697916848,0.0385789766407119,0.2706896551724138,0.27241379310344827,0.45689655172413796
P_10025.pdb,50522.57,34.296888412613534,17.202726757655743,0.038012475889522716,0.22542372881355932,0.26440677966101694,0.5101694915254237
P_10033.pdb,17293.643,21.428741574991108,20.439837704290472,0.08465830654425749,0.4406392694063927,0.17579908675799086,0.3835616438356164
P_10040.pdb,17125.096,21.328982690892442,20.347899676683582,0.08401291350600107,0.44930875576036866,0.17972350230414746,0.3709677419354839
P_10042.pdb,17514.713,21.46087596046749,20.502425008676827,0.08528215799320377,0.44545454545454544,0.17954545454545454,0.375
P_10047.pdb,14098.828,23.20874929040056,11.288846146843706,0.09512834994261145,0.12213740458015267,0.37786259541984735,0.5
P_9994.pdb,14768.036,23.793034979076193,11.01162589095528,0.09934307389383933,0.09541984732824428,0.3511450381679389,0.5534351145038168
P_10048.pdb,15612.376,26.105151878768037,10.036333104542903,0.10258862649051612,0.04198473282442748,0.3549618320610687,0.6030534351145038
P_10046.pdb,13971.303,20.797629524109688,12.597589532801132,0.09270799299016841,0.08396946564885496,0.37786259541984735,0.5381679389312977
P_10067.pdb,18344.742,24.00567419248055,12.122134028260358,0.08435797345816363,0.058419243986254296,0.32646048109965636,0.6151202749140894
P_10054.pdb,17321.516,20.72338008995102,14.042110830226429,0.05965405307925821,0.7353951890034365,0.08247422680412371,0.18213058419243985
P_10055.pdb,16432.898,29.99371495512026,9.702032590341833,0.04934975410004733,0.5738831615120275,0.25773195876288657,0.16838487972508592
P_10050.pdb,17019.457,31.914707103431947,9.118053286746514,0.04274204018260485,0.570446735395189,0.24398625429553264,0.18556701030927836
